latitude,longitude,color,year,country,sector
,,red,2000,Japan,Manufacture of communication equipment
54.6,-2.0,red,2000,United Kingdom,Manufacture of motor vehicles
52.1756,8.382,red,2000,Germany,Manufacture of motor vehicles
,,red,2000,Germany,Manufacture of motor vehicles
35.0,136.0,red,2000,Japan,Manufacture of office machinery and computers
12.098,101.618,red,2000,RoW Asia and Pacific,"Retail trade, except of motor vehicles"
,,red,2000,RoW Asia and Pacific,"Retail trade, except of motor vehicles"
35.0,136.0,red,2000,Japan,Manufacture of office machinery and computers
42.0056,-100.198,red,2000,USA,Manufacture of office machinery and computers
,,red,2000,USA,Manufacture of office machinery and computers
35.0,136.0,red,2000,Japan,Chemicals
37.1756,126.382,red,2000,South Korea,Chemicals
,,red,2000,South Korea,Chemicals
40.83,-98.58,red,2000,USA,Manufacture of machinery
61.1756,-107.618,red,2000,Canada,Manufacture of machinery
,,red,2000,Canada,Manufacture of machinery
40.83,-98.58,red,2000,USA,Chemicals
55.7756,-3.618,red,2000,United Kingdom,Plastics
,,red,2000,United Kingdom,Plastics
23.0,-102.0,red,2000,Mexico,Manufacture of electrical machinery
42.0056,-100.198,red,2000,USA,Manufacture of machinery
,,red,2000,USA,Manufacture of machinery
35.84,103.45,red,2000,China,Manufacture of office machinery and computers
12.098,101.618,red,2000,RoW Asia and Pacific,"Retail trade, except of motor vehicles"
,,red,2000,RoW Asia and Pacific,"Retail trade, except of motor vehicles"
35.0,136.0,red,2000,Japan,Manufacture of textiles
25.1756,119.382,red,2000,Taiwan,Manufacture of textiles
,,red,2000,Taiwan,Manufacture of textiles
14.0,101.0,red,2000,RoW Asia and Pacific,Chemicals
37.1756,126.382,red,2000,South Korea,Chemicals
,,red,2000,South Korea,Chemicals
40.83,-98.58,red,2000,USA,Precious metals production
47.9756,6.612,red,2000,Switzerland,Precious metals production
,,red,2000,Switzerland,Precious metals production
35.0,136.0,red,2000,Japan,Manufacture of communication equipment
42.0056,-100.198,red,2000,USA,Manufacture of medical and precision instruments
,,red,2000,USA,Manufacture of medical and precision instruments
35.84,103.45,red,2000,China,Manufacture of communication equipment
42.0056,-100.198,red,2000,USA,Manufacture of communication equipment
,,red,2000,USA,Manufacture of communication equipment
24.0,121.0,red,2000,Taiwan,Manufacture of communication equipment
42.0056,-100.198,red,2000,USA,Manufacture of communication equipment
,,red,2000,USA,Manufacture of communication equipment
60.0,-106.0,red,2000,Canada,Paper
42.0056,-100.198,red,2000,USA,Publishing and reproduction of recorded media
,,red,2000,USA,Publishing and reproduction of recorded media
35.84,103.45,red,2000,China,Manufacture of textiles
15.1756,99.382,red,2000,RoW Asia and Pacific,Manufacture of textiles
,,red,2000,RoW Asia and Pacific,Manufacture of textiles
35.84,103.45,red,2000,China,Manufacture of communication equipment
36.1756,134.382,red,2000,Japan,Manufacture of communication equipment
,,red,2000,Japan,Manufacture of communication equipment
35.0,136.0,red,2000,Japan,Chemicals
42.0056,-100.198,red,2000,USA,Chemicals
,,red,2000,USA,Chemicals
51.0,10.0,red,2000,Germany,Manufacture of motor vehicles
55.7756,-3.618,red,2000,United Kingdom,Manufacture of motor vehicles
,,red,2000,United Kingdom,Manufacture of motor vehicles
40.83,-98.58,red,2000,USA,Manufacture of fabricated metal products
58.098,-105.382,red,2000,Canada,Construction
,,red,2000,Canada,Construction
36.0,128.0,red,2000,South Korea,Manufacture of communication equipment
42.0056,-100.198,red,2000,USA,Manufacture of communication equipment
,,red,2000,USA,Manufacture of communication equipment
40.83,-98.58,red,2000,USA,Manufacture of communication equipment
36.1756,134.382,red,2000,Japan,Manufacture of office machinery and computers
,,red,2000,Japan,Manufacture of office machinery and computers
51.0,10.0,red,2000,Germany,Manufacture of motor vehicles
36.1756,134.382,red,2000,Japan,Manufacture of motor vehicles
,,red,2000,Japan,Manufacture of motor vehicles
35.0,136.0,red,2000,Japan,Chemicals
37.0156,101.832,red,2000,China,Chemicals
,,red,2000,China,Chemicals
40.83,-98.58,red,2000,USA,Plastics
24.1756,-103.618,red,2000,Mexico,Manufacture of rubber and plastic products
,,red,2000,Mexico,Manufacture of rubber and plastic products
35.0,136.0,red,2000,Japan,Manufacture of electrical machinery
38.928,-97.962,red,2000,USA,Construction
,,red,2000,USA,Construction
48.0,14.0,red,2000,Austria,Manufacture of motor vehicles
52.1756,8.382,red,2000,Germany,Manufacture of motor vehicles
,,red,2000,Germany,Manufacture of motor vehicles
40.83,-98.58,red,2000,USA,Manufacture of communication equipment
15.1756,99.382,red,2000,RoW Asia and Pacific,Manufacture of office machinery and computers
,,red,2000,RoW Asia and Pacific,Manufacture of office machinery and computers
35.0,136.0,red,2000,Japan,Manufacture of communication equipment
15.1756,99.382,red,2000,RoW Asia and Pacific,Manufacture of office machinery and computers
,,red,2000,RoW Asia and Pacific,Manufacture of office machinery and computers
40.83,-98.58,red,2000,USA,Chemicals
61.1756,-107.618,red,2000,Canada,Manufacture of rubber and plastic products
,,red,2000,Canada,Manufacture of rubber and plastic products
47.0,2.0,red,2000,France,Manufacture of other transport equipment
42.732,-97.962,red,2000,USA,Public administration and defence; social security
,,red,2000,USA,Public administration and defence; social security
40.83,-98.58,red,2000,USA,Manufacture of machinery
58.098,-105.382,red,2000,Canada,Construction
,,red,2000,Canada,Construction
35.0,136.0,red,2000,Japan,Manufacture of electrical machinery
12.098,101.618,red,2000,RoW Asia and Pacific,Construction
,,red,2000,RoW Asia and Pacific,Construction
4.0,-73.25,red,2000,RoW America,Petroleum Refinery
42.732,-97.962,red,2000,USA,Air transport
,,red,2000,USA,Air transport
35.0,136.0,red,2000,Japan,Manufacture of textiles
37.0156,101.832,red,2000,China,Manufacture of textiles
,,red,2000,China,Manufacture of textiles
36.0,128.0,red,2000,South Korea,Chemicals
37.0156,101.832,red,2000,China,Chemicals
,,red,2000,China,Chemicals
40.2,-3.5,red,2000,Spain,Manufacture of motor vehicles
52.1756,8.382,red,2000,Germany,Manufacture of motor vehicles
,,red,2000,Germany,Manufacture of motor vehicles
14.0,101.0,red,2000,RoW Asia and Pacific,Chemicals
23.9756,78.382,red,2000,India,Chemicals
,,red,2000,India,Chemicals
14.0,101.0,red,2000,RoW Asia and Pacific,Manufacture of rubber and plastic products
36.1756,134.382,red,2000,Japan,Manufacture of rubber and plastic products
,,red,2000,Japan,Manufacture of rubber and plastic products
47.0,19.0,red,2000,Hungary,Manufacture of motor vehicles
52.1756,8.382,red,2000,Germany,Manufacture of motor vehicles
,,red,2000,Germany,Manufacture of motor vehicles
40.83,-98.58,red,2000,USA,Manufacture of medical and precision instruments
36.1756,134.382,red,2000,Japan,Manufacture of medical and precision instruments
,,red,2000,Japan,Manufacture of medical and precision instruments
40.83,-98.58,red,2000,USA,Manufacture of office machinery and computers
54.1756,-9.618,red,2000,Ireland,Manufacture of office machinery and computers
,,red,2000,Ireland,Manufacture of office machinery and computers
40.83,-98.58,red,2000,USA,Chemicals
21.098,-101.382,red,2000,Mexico,Production of electricity by gas
,,red,2000,Mexico,Production of electricity by gas
14.0,101.0,red,2000,RoW Asia and Pacific,Chemicals
42.0056,-100.198,red,2000,USA,Chemicals
,,red,2000,USA,Chemicals
23.0,-102.0,red,2000,Mexico,Manufacture of communication equipment
42.0056,-100.198,red,2000,USA,Manufacture of medical and precision instruments
,,red,2000,USA,Manufacture of medical and precision instruments
40.83,-98.58,red,2000,USA,Manufacture of other transport equipment
36.1756,134.382,red,2000,Japan,Manufacture of other transport equipment
,,red,2000,Japan,Manufacture of other transport equipment
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
33.098,136.618,cyan,2000,Japan,Wholesale trade and commission trade
,,cyan,2000,Japan,Wholesale trade and commission trade
14.0,101.0,cyan,2000,RoW Asia and Pacific,"Retail trade, except of motor vehicles"
40.83,-96.58,cyan,2000,USA,Cultivation of paddy rice
,,cyan,2000,USA,Cultivation of paddy rice
14.0,101.0,cyan,2000,RoW Asia and Pacific,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Public administration and defence; social security
,,cyan,2000,USA,Public administration and defence; social security
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
34.098,128.618,cyan,2000,South Korea,Wholesale trade and commission trade
,,cyan,2000,South Korea,Wholesale trade and commission trade
14.0,101.0,cyan,2000,RoW Asia and Pacific,"Retail trade, except of motor vehicles"
34.098,128.618,cyan,2000,South Korea,"Retail trade, except of motor vehicles"
,,cyan,2000,South Korea,"Retail trade, except of motor vehicles"
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
42.0056,-100.198,cyan,2000,USA,Chemicals
,,cyan,2000,USA,Chemicals
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
42.0056,-100.198,cyan,2000,USA,Manufacture of communication equipment
,,cyan,2000,USA,Manufacture of communication equipment
14.0,101.0,cyan,2000,RoW Asia and Pacific,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Other business activities
,,cyan,2000,USA,Other business activities
14.0,101.0,cyan,2000,RoW Asia and Pacific,"Sale, maintenance, repair of motor vehicles"
34.098,128.618,cyan,2000,South Korea,"Sale, maintenance, repair of motor vehicles"
,,cyan,2000,South Korea,"Sale, maintenance, repair of motor vehicles"
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
38.928,-97.962,cyan,2000,USA,Wholesale trade and commission trade
,,cyan,2000,USA,Wholesale trade and commission trade
40.83,-98.58,cyan,2000,USA,Hotels and restaurants
52.902,10.618,cyan,2000,Germany,Public administration and defence; social security
,,cyan,2000,Germany,Public administration and defence; social security
14.0,101.0,cyan,2000,RoW Asia and Pacific,"Retail trade, except of motor vehicles"
34.098,128.618,cyan,2000,South Korea,Wholesale trade and commission trade
,,cyan,2000,South Korea,Wholesale trade and commission trade
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
37.902,128.618,cyan,2000,South Korea,Post and telecommunications
,,cyan,2000,South Korea,Post and telecommunications
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
42.732,-97.962,cyan,2000,USA,Renting of machinery and equipment
,,cyan,2000,USA,Renting of machinery and equipment
47.0,2.0,cyan,2000,France,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Public administration and defence; social security
,,cyan,2000,USA,Public administration and defence; social security
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
55.7756,-3.618,cyan,2000,United Kingdom,Petroleum Refinery
,,cyan,2000,United Kingdom,Petroleum Refinery
14.0,101.0,cyan,2000,RoW Asia and Pacific,"Retail trade, except of motor vehicles"
55.7756,-3.618,cyan,2000,United Kingdom,Petroleum Refinery
,,cyan,2000,United Kingdom,Petroleum Refinery
14.0,101.0,cyan,2000,RoW Asia and Pacific,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Computer and related activities
,,cyan,2000,USA,Computer and related activities
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
42.0056,-100.198,cyan,2000,USA,Manufacture of office machinery and computers
,,cyan,2000,USA,Manufacture of office machinery and computers
40.2,-3.5,cyan,2000,Spain,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Public administration and defence; social security
,,cyan,2000,USA,Public administration and defence; social security
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
34.098,128.618,cyan,2000,South Korea,"Retail trade, except of motor vehicles"
,,cyan,2000,South Korea,"Retail trade, except of motor vehicles"
40.83,-98.58,cyan,2000,USA,Hotels and restaurants
52.902,10.618,cyan,2000,Germany,Other business activities
,,cyan,2000,Germany,Other business activities
14.0,101.0,cyan,2000,RoW Asia and Pacific,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Health and social work
,,cyan,2000,USA,Health and social work
47.0,2.0,cyan,2000,France,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Other business activities
,,cyan,2000,USA,Other business activities
40.83,-98.58,cyan,2000,USA,Hotels and restaurants
52.902,10.618,cyan,2000,Germany,Financial intermediation
,,cyan,2000,Germany,Financial intermediation
40.83,-98.58,cyan,2000,USA,Hotels and restaurants
52.902,10.618,cyan,2000,Germany,Air transport
,,cyan,2000,Germany,Air transport
14.0,101.0,cyan,2000,RoW Asia and Pacific,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Financial intermediation
,,cyan,2000,USA,Financial intermediation
42.5,12.5,cyan,2000,Italy,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Public administration and defence; social security
,,cyan,2000,USA,Public administration and defence; social security
4.0,-73.25,cyan,2000,RoW America,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Public administration and defence; social security
,,cyan,2000,USA,Public administration and defence; social security
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
54.1756,-9.618,cyan,2000,Ireland,Publishing and reproduction of recorded media
,,cyan,2000,Ireland,Publishing and reproduction of recorded media
14.0,101.0,cyan,2000,RoW Asia and Pacific,"Sale, maintenance, repair of motor vehicles"
-27.8244,22.382,cyan,2000,South Africa,Manufacture of motor vehicles
,,cyan,2000,South Africa,Manufacture of motor vehicles
40.83,-98.58,cyan,2000,USA,Hotels and restaurants
52.902,10.618,cyan,2000,Germany,Insurance and pension funding
,,cyan,2000,Germany,Insurance and pension funding
40.2,-3.5,cyan,2000,Spain,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Other business activities
,,cyan,2000,USA,Other business activities
40.83,-98.58,cyan,2000,USA,Hotels and restaurants
52.902,10.618,cyan,2000,Germany,Supporting and auxiliary transport activities
,,cyan,2000,Germany,Supporting and auxiliary transport activities
51.0,10.0,cyan,2000,Germany,Construction
33.098,136.618,cyan,2000,Japan,Construction
,,cyan,2000,Japan,Construction
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
34.098,128.618,cyan,2000,South Korea,"Sale, maintenance, repair of motor vehicles"
,,cyan,2000,South Korea,"Sale, maintenance, repair of motor vehicles"
14.0,101.0,cyan,2000,RoW Asia and Pacific,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Air transport
,,cyan,2000,USA,Air transport
40.83,-98.58,cyan,2000,USA,Hotels and restaurants
49.098,10.618,cyan,2000,Germany,Construction
,,cyan,2000,Germany,Construction
14.0,101.0,cyan,2000,RoW Asia and Pacific,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Post and telecommunications
,,cyan,2000,USA,Post and telecommunications
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
49.098,10.618,cyan,2000,Germany,Wholesale trade and commission trade
,,cyan,2000,Germany,Wholesale trade and commission trade
40.83,-98.58,cyan,2000,USA,Hotels and restaurants
52.902,10.618,cyan,2000,Germany,"Recreational, cultural and sporting activities"
,,cyan,2000,Germany,"Recreational, cultural and sporting activities"
40.83,-98.58,cyan,2000,USA,Hotels and restaurants
52.902,10.618,cyan,2000,Germany,Health and social work
,,cyan,2000,Germany,Health and social work
14.0,101.0,cyan,2000,RoW Asia and Pacific,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Activities auxiliary to financial intermediation
,,cyan,2000,USA,Activities auxiliary to financial intermediation
40.83,-98.58,cyan,2000,USA,Hotels and restaurants
52.1756,8.382,cyan,2000,Germany,Manufacture of motor vehicles
,,cyan,2000,Germany,Manufacture of motor vehicles
42.5,12.5,cyan,2000,Italy,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Other business activities
,,cyan,2000,USA,Other business activities
4.0,-73.25,cyan,2000,RoW America,Hotels and restaurants
42.732,-97.962,cyan,2000,USA,Other business activities
,,cyan,2000,USA,Other business activities
40.83,-98.58,cyan,2000,USA,Hotels and restaurants
37.742,104.068,cyan,2000,China,Public administration and defence; social security
,,cyan,2000,China,Public administration and defence; social security
40.83,-98.58,cyan,2000,USA,Hotels and restaurants
48.902,2.618,cyan,2000,France,Other business activities
,,cyan,2000,France,Other business activities
14.0,101.0,cyan,2000,RoW Asia and Pacific,Wholesale trade and commission trade
